Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0805
Add component: Footprint Not Found RES: 0805
Add component: Footprint Not Found RES: 0805
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0805
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0805
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add component: Footprint Not Found RES: 0402
Add Pin To Net: Unknown Pin: Pin R1-1
Add Pin To Net: Unknown Pin: Pin R1-2
Add Pin To Net: Unknown Pin: Pin R2-1
Add Pin To Net: Unknown Pin: Pin R2-2
Add Pin To Net: Unknown Pin: Pin R3-1
Add Pin To Net: Unknown Pin: Pin R3-2
Add Pin To Net: Unknown Pin: Pin R4-1
Add Pin To Net: Unknown Pin: Pin R4-2
Add Pin To Net: Unknown Pin: Pin R5-1
Add Pin To Net: Unknown Pin: Pin R5-2
Add Pin To Net: Unknown Pin: Pin R6-1
Add Pin To Net: Unknown Pin: Pin R6-2
Add Pin To Net: Unknown Pin: Pin R7-1
Add Pin To Net: Unknown Pin: Pin R7-2
Add Pin To Net: Unknown Pin: Pin R8-1
Add Pin To Net: Unknown Pin: Pin R8-2
Add Pin To Net: Unknown Pin: Pin R9-1
Add Pin To Net: Unknown Pin: Pin R9-2
Add Pin To Net: Unknown Pin: Pin R10-1
Add Pin To Net: Unknown Pin: Pin R10-2
Add Pin To Net: Unknown Pin: Pin R11-1
Add Pin To Net: Unknown Pin: Pin R11-2
Add Pin To Net: Unknown Pin: Pin R12-1
Add Pin To Net: Unknown Pin: Pin R12-2
Add Pin To Net: Unknown Pin: Pin R13-1
Add Pin To Net: Unknown Pin: Pin R13-2
Add Pin To Net: Unknown Pin: Pin R14-1
Add Pin To Net: Unknown Pin: Pin R14-2
Add Pin To Net: Unknown Pin: Pin R17-1
Add Pin To Net: Unknown Pin: Pin R17-2
Add Pin To Net: Unknown Pin: Pin R19-1
Add Pin To Net: Unknown Pin: Pin R19-2
Add Pin To Net: Unknown Pin: Pin R20-1
Add Pin To Net: Unknown Pin: Pin R20-2
Add Pin To Net: Unknown Pin: Pin R21-1
Add Pin To Net: Unknown Pin: Pin R21-2
Add Pin To Net: Unknown Pin: Pin R22-1
Add Pin To Net: Unknown Pin: Pin R22-2
Add Pin To Net: Unknown Pin: Pin R23-1
Add Pin To Net: Unknown Pin: Pin R23-2
Add Pin To Net: Unknown Pin: Pin R24-1
Add Pin To Net: Unknown Pin: Pin R24-2
Add Pin To Net: Unknown Pin: Pin R25-1
Add Pin To Net: Unknown Pin: Pin R25-2
Add Pin To Net: Unknown Pin: Pin R26-1
Add Pin To Net: Unknown Pin: Pin R26-2
Add Pin To Net: Unknown Pin: Pin R27-1
Add Pin To Net: Unknown Pin: Pin R27-2
Add Pin To Net: Unknown Pin: Pin R28-1
Add Pin To Net: Unknown Pin: Pin R28-2
Add Pin To Net: Unknown Pin: Pin R29-1
Add Pin To Net: Unknown Pin: Pin R29-2
Add Pin To Net: Unknown Pin: Pin R30-1
Add Pin To Net: Unknown Pin: Pin R30-2
Add Pin To Net: Unknown Pin: Pin R31-1
